country,indicator,period,value,unit,source,status
USA,SL.GDP.PCAP.EM.KD,2016,135282.589133594,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
USA,SL.GDP.PCAP.EM.KD,2017,136437.664930736,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
USA,SL.GDP.PCAP.EM.KD,2018,138638.99736626,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
USA,SL.GDP.PCAP.EM.KD,2019,140271.545740484,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
USA,SL.GDP.PCAP.EM.KD,2020,145940.104756445,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
USA,SL.GDP.PCAP.EM.KD,2021,149935.540213683,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
USA,SL.GDP.PCAP.EM.KD,2022,148959.870283952,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
USA,SL.GDP.PCAP.EM.KD,2023,150827.869327123,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
USA,SL.GDP.PCAP.EM.KD,2024,153968.886553244,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
USA,SL.GDP.PCAP.EM.KD,2025,156983.22001681,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
AUS,SL.TLF.CACT.ZS,2000,63.282,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
AUS,SL.TLF.CACT.ZS,2001,63.444,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
AUS,SL.TLF.CACT.ZS,2002,63.508,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
AUS,SL.TLF.CACT.ZS,2003,63.715,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
AUS,SL.TLF.CACT.ZS,2004,63.577,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
AUS,SL.TLF.CACT.ZS,2005,64.509,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
AUS,SL.TLF.CACT.ZS,2006,64.85,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
AUS,SL.TLF.CACT.ZS,2007,65.275,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
AUS,SL.TLF.CACT.ZS,2008,65.564,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
AUS,SL.TLF.CACT.ZS,2009,65.502,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
AUS,SL.TLF.CACT.ZS,2010,65.48,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
AUS,SL.TLF.CACT.ZS,2011,65.514,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
AUS,SL.TLF.CACT.ZS,2012,65.245,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
AUS,SL.TLF.CACT.ZS,2013,65.025,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
AUS,SL.TLF.CACT.ZS,2014,64.787,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
AUS,SL.TLF.CACT.ZS,2015,65.076,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
AUS,SL.TLF.CACT.ZS,2016,64.952,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
AUS,SL.TLF.CACT.ZS,2017,65.248,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
AUS,SL.TLF.CACT.ZS,2018,65.804,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
AUS,SL.TLF.CACT.ZS,2019,66.088,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
AUS,SL.TLF.CACT.ZS,2020,65.028,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
AUS,SL.TLF.CACT.ZS,2021,66.147,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
AUS,SL.TLF.CACT.ZS,2022,66.89,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
AUS,SL.TLF.CACT.ZS,2023,67.023,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
AUS,SL.TLF.CACT.ZS,2024,66.719,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
AUS,SL.TLF.CACT.ZS,2025,66.537,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
AUT,SL.TLF.CACT.ZS,2000,58.429,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
AUT,SL.TLF.CACT.ZS,2001,57.892,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
AUT,SL.TLF.CACT.ZS,2002,58.691,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
AUT,SL.TLF.CACT.ZS,2003,58.728,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
AUT,SL.TLF.CACT.ZS,2004,57.643,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
AUT,SL.TLF.CACT.ZS,2005,58.064,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
AUT,SL.TLF.CACT.ZS,2006,58.563,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
AUT,SL.TLF.CACT.ZS,2007,59.423,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
AUT,SL.TLF.CACT.ZS,2008,59.658,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
AUT,SL.TLF.CACT.ZS,2009,59.921,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
AUT,SL.TLF.CACT.ZS,2010,59.876,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
AUT,SL.TLF.CACT.ZS,2011,59.909,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
AUT,SL.TLF.CACT.ZS,2012,60.207,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
AUT,SL.TLF.CACT.ZS,2013,60.362,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
AUT,SL.TLF.CACT.ZS,2014,60.172,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
AUT,SL.TLF.CACT.ZS,2015,60.224,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
AUT,SL.TLF.CACT.ZS,2016,60.696,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
AUT,SL.TLF.CACT.ZS,2017,60.665,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
AUT,SL.TLF.CACT.ZS,2018,60.919,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
AUT,SL.TLF.CACT.ZS,2019,60.898,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
AUT,SL.TLF.CACT.ZS,2020,60.363,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
AUT,SL.TLF.CACT.ZS,2021,60.631,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
AUT,SL.TLF.CACT.ZS,2022,60.883,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
AUT,SL.TLF.CACT.ZS,2023,60.853,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
AUT,SL.TLF.CACT.ZS,2024,60.507,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
AUT,SL.TLF.CACT.ZS,2025,60.124,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
BEL,SL.TLF.CACT.ZS,2000,52.243,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
BEL,SL.TLF.CACT.ZS,2001,50.791,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
BEL,SL.TLF.CACT.ZS,2002,51.102,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
BEL,SL.TLF.CACT.ZS,2003,51.255,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
BEL,SL.TLF.CACT.ZS,2004,51.947,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
BEL,SL.TLF.CACT.ZS,2005,53.294,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
BEL,SL.TLF.CACT.ZS,2006,53.109,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
BEL,SL.TLF.CACT.ZS,2007,53.656,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
BEL,SL.TLF.CACT.ZS,2008,53.695,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
BEL,SL.TLF.CACT.ZS,2009,53.514,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
BEL,SL.TLF.CACT.ZS,2010,54.162,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
BEL,SL.TLF.CACT.ZS,2011,53.296,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
BEL,SL.TLF.CACT.ZS,2012,53.328,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
BEL,SL.TLF.CACT.ZS,2013,53.617,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
BEL,SL.TLF.CACT.ZS,2014,53.575,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
BEL,SL.TLF.CACT.ZS,2015,53.369,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
BEL,SL.TLF.CACT.ZS,2016,53.164,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
BEL,SL.TLF.CACT.ZS,2017,53.336,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
BEL,SL.TLF.CACT.ZS,2018,53.669,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
BEL,SL.TLF.CACT.ZS,2019,53.896,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
BEL,SL.TLF.CACT.ZS,2020,53.382,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
BEL,SL.TLF.CACT.ZS,2021,54.048,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
BEL,SL.TLF.CACT.ZS,2022,54.576,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
BEL,SL.TLF.CACT.ZS,2023,54.407,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
BEL,SL.TLF.CACT.ZS,2024,54.538,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
BEL,SL.TLF.CACT.ZS,2025,54.274,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CAN,SL.TLF.CACT.ZS,2000,65.291,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CAN,SL.TLF.CACT.ZS,2001,65.412,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CAN,SL.TLF.CACT.ZS,2002,66.386,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CAN,SL.TLF.CACT.ZS,2003,67.111,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CAN,SL.TLF.CACT.ZS,2004,67.057,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CAN,SL.TLF.CACT.ZS,2005,66.731,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CAN,SL.TLF.CACT.ZS,2006,66.827,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CAN,SL.TLF.CACT.ZS,2007,67.109,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CAN,SL.TLF.CACT.ZS,2008,67.268,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CAN,SL.TLF.CACT.ZS,2009,66.952,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CAN,SL.TLF.CACT.ZS,2010,66.732,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CAN,SL.TLF.CACT.ZS,2011,66.594,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CAN,SL.TLF.CACT.ZS,2012,66.558,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CAN,SL.TLF.CACT.ZS,2013,66.541,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CAN,SL.TLF.CACT.ZS,2014,66.022,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CAN,SL.TLF.CACT.ZS,2015,65.887,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CAN,SL.TLF.CACT.ZS,2016,65.638,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CAN,SL.TLF.CACT.ZS,2017,65.792,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CAN,SL.TLF.CACT.ZS,2018,65.547,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CAN,SL.TLF.CACT.ZS,2019,65.809,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CAN,SL.TLF.CACT.ZS,2020,64.097,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CAN,SL.TLF.CACT.ZS,2021,65.195,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CAN,SL.TLF.CACT.ZS,2022,65.247,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CAN,SL.TLF.CACT.ZS,2023,65.361,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CAN,SL.TLF.CACT.ZS,2024,64.739,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CAN,SL.TLF.CACT.ZS,2025,64.516,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CHE,SL.TLF.CACT.ZS,2000,67.296,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CHE,SL.TLF.CACT.ZS,2001,67.77,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CHE,SL.TLF.CACT.ZS,2002,67.75,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CHE,SL.TLF.CACT.ZS,2003,67.849,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CHE,SL.TLF.CACT.ZS,2004,67.264,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CHE,SL.TLF.CACT.ZS,2005,66.96,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CHE,SL.TLF.CACT.ZS,2006,67.32,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CHE,SL.TLF.CACT.ZS,2007,67.615,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CHE,SL.TLF.CACT.ZS,2008,68.192,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CHE,SL.TLF.CACT.ZS,2009,68.275,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CHE,SL.TLF.CACT.ZS,2010,67.013,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CHE,SL.TLF.CACT.ZS,2011,67.525,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CHE,SL.TLF.CACT.ZS,2012,67.586,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CHE,SL.TLF.CACT.ZS,2013,67.602,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CHE,SL.TLF.CACT.ZS,2014,67.991,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CHE,SL.TLF.CACT.ZS,2015,68.217,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CHE,SL.TLF.CACT.ZS,2016,68.663,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CHE,SL.TLF.CACT.ZS,2017,68.538,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CHE,SL.TLF.CACT.ZS,2018,68.575,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CHE,SL.TLF.CACT.ZS,2019,68.323,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CHE,SL.TLF.CACT.ZS,2020,67.984,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CHE,SL.TLF.CACT.ZS,2021,67.736,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CHE,SL.TLF.CACT.ZS,2022,67.078,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CHE,SL.TLF.CACT.ZS,2023,67.454,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CHE,SL.TLF.CACT.ZS,2024,67.103,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CHE,SL.TLF.CACT.ZS,2025,66.747,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CHL,SL.TLF.CACT.ZS,2000,55.909,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CHL,SL.TLF.CACT.ZS,2001,55.014,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CHL,SL.TLF.CACT.ZS,2002,54.512,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CHL,SL.TLF.CACT.ZS,2003,55.031,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CHL,SL.TLF.CACT.ZS,2004,55.397,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CHL,SL.TLF.CACT.ZS,2005,55.735,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CHL,SL.TLF.CACT.ZS,2006,56.875,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CHL,SL.TLF.CACT.ZS,2007,57.348,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CHL,SL.TLF.CACT.ZS,2008,58.546,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CHL,SL.TLF.CACT.ZS,2009,58.345,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CHL,SL.TLF.CACT.ZS,2010,60.369,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
CHL,SL.TLF.CACT.ZS,2011,61.715,% of population aged 15+,wdi_SL.TLF.CACT.ZS,published observation / estimate; see metadata
