id,name,chamber,party,state,electorate,occupation,sector_hint,source
217241,"McGRATH, the Hon. James",Senator,Liberal Party of Australia,Qld,,"Various roles with the Conservative Party (UK) including Deputy Campaign Director for the Boris Johnson Mayoral Campaign, Special Adviser to Shadow Chancellor, Chief of Staff to the Party Chairman, Campaign Co-ordinator 2002-08",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/217241
217241,"McGRATH, the Hon. James",Senator,Liberal Party of Australia,Qld,,Ministerial Adviser (SA) from 2001 to 2002.,Political employment,https://handbook.aph.gov.au/parliamentarians/217241
217241,"McGRATH, the Hon. James",Senator,Liberal Party of Australia,Qld,,Investigating Officer at the Parliamentary Ombudsman (Qld) from 1999 to 2001.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/217241
217241,"McGRATH, the Hon. James",Senator,Liberal Party of Australia,Qld,,Solicitor and Articled Clerk at Bennett Carroll and Gibbons (Qld) from 1996 to 1999.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/217241
281513,"McINTOSH, Melissa Iris",Member,Liberal Party of Australia,NSW,Lindsay,Executive Manager (Communications) for Wentworth Community Housing from 2016 to 2018.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/281513
281513,"McINTOSH, Melissa Iris",Member,Liberal Party of Australia,NSW,Lindsay,"Chief of Staff to the Assistant Minister to the Treasurer, the Hon. A Hawke from 2015 to 2016.",Political employment,https://handbook.aph.gov.au/parliamentarians/281513
281513,"McINTOSH, Melissa Iris",Member,Liberal Party of Australia,NSW,Lindsay,"Director of the 21st Century Global Women's Initiative (W21), Head of Partnerships and Director of Events at the United States Study Centre, University of Sydney from 2011 to 2015.",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/281513
207825,"McKENZIE, the Hon. Bridget",Senator,The Nationals,Vic,,"Lecturer in the Faculty of Education, Gippsland Campus, Monash University from 2009 to 2010.",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/207825
207825,"McKENZIE, the Hon. Bridget",Senator,The Nationals,Vic,,Secondary mathematics and physical education teacher from 2005 to 2009.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/207825
124514,"McKENZIE, Zoe Anne",Member,Liberal Party of Australia,Vic,Flinders,Company director from 2016 to 2021,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/124514
JKM,"McKIM, Nicholas (Nick) James",Senator,Australian Greens,Tas,,Advertising and Public Administration from 1999 to 2002.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/JKM
JKM,"McKIM, Nicholas (Nick) James",Senator,Australian Greens,Tas,,Wilderness Guide from 1995 to 1999,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/JKM
JKM,"McKIM, Nicholas (Nick) James",Senator,Australian Greens,Tas,,"Organic market gardener, shepherd, remote area mineral exploration, fruit picker to 1999",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/JKM
287062,"McLACHLAN, Andrew Lockhart CSC",Senator,Liberal Party of Australia,SA,,"Director of the International Centre for Financial Services, University of Adelaide, from 2012 to 2014.",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/287062
287062,"McLACHLAN, Andrew Lockhart CSC",Senator,Liberal Party of Australia,SA,,Non-Executive Director in Financial Services from 2011 to 2014.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/287062
287062,"McLACHLAN, Andrew Lockhart CSC",Senator,Liberal Party of Australia,SA,,Senior Executive in Financial Services from 1996 to 2011.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/287062
287062,"McLACHLAN, Andrew Lockhart CSC",Senator,Liberal Party of Australia,SA,,Senior Associate in Legal Practice from 1993 to 1996.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/287062
287062,"McLACHLAN, Andrew Lockhart CSC",Senator,Liberal Party of Australia,SA,,Solicitor in Legal Practice from 1989 to 1991.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/287062
296272,"MILLER-FROST, Louise Jane",Member,Australian Labor Party,SA,Boothby,Chief Executive Officer of the St Vincent de Paul Society (SA) Inc. from March 2020 to September 2021.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/296272
296272,"MILLER-FROST, Louise Jane",Member,Australian Labor Party,SA,Boothby,Chief Executive Officer of Catherine House Inc. from April 2017 to March 2020.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/296272
296272,"MILLER-FROST, Louise Jane",Member,Australian Labor Party,SA,Boothby,General Manager at the City of Burnside from February 2012 to March 2017.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/296272
296272,"MILLER-FROST, Louise Jane",Member,Australian Labor Party,SA,Boothby,Director at the City of Port Adelaide Enfield Council from January 2010 to February 2012.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/296272
296272,"MILLER-FROST, Louise Jane",Member,Australian Labor Party,SA,Boothby,General Manager of the Central Northern Adelaide Health Service at SA Health from December 2006 to January 2010.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/296272
296272,"MILLER-FROST, Louise Jane",Member,Australian Labor Party,SA,Boothby,Senior Project Officer for Primary Mental Health and the Central Northern Adelaide Health Service of SA Health from December 2005 to December 2006.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/296272
296272,"MILLER-FROST, Louise Jane",Member,Australian Labor Party,SA,Boothby,Statewide Mental Health Development and Liaison Officer for SA Divisions of General Practice,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/296272
M3E,"MITCHELL, Robert (Rob) George",Member,Australian Labor Party,Vic,McEwen,Senior Government Adviser (Vic.) from 2006 to 2010.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/M3E
M3E,"MITCHELL, Robert (Rob) George",Member,Australian Labor Party,Vic,McEwen,State Manager for diesel engine parts from 2000 to 2002.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/M3E
M3E,"MITCHELL, Robert (Rob) George",Member,Australian Labor Party,Vic,McEwen,Sales manager of truck and bus parts from 1998 to 2000.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/M3E
M3E,"MITCHELL, Robert (Rob) George",Member,Australian Labor Party,Vic,McEwen,Sales and marketing representative from 1989 to 2000.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/M3E
M3E,"MITCHELL, Robert (Rob) George",Member,Australian Labor Party,Vic,McEwen,Apprentice bootmaker and finisher from 1983 to 1987.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/M3E
316540,"MONCRIEFF, David",Member,Australian Labor Party,NSW,Hughes,Not recorded,Unknown,https://handbook.aph.gov.au/parliamentarians/316540
277110,"MULHOLLAND, Corinne",Senator,Australian Labor Party,Qld,,Not recorded,Unknown,https://handbook.aph.gov.au/parliamentarians/277110
132880,"MULINO, the Hon. Dr Daniel",Member,Australian Labor Party,Vic,Fraser,Economist at the Independent Pricing and Regulatory Tribunal from 1998 to 1999.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/132880
132880,"MULINO, the Hon. Dr Daniel",Member,Australian Labor Party,Vic,Fraser,Policy Adviser at the Department of Finance from 1997 to 1998.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/132880
132880,"MULINO, the Hon. Dr Daniel",Member,Australian Labor Party,Vic,Fraser,Lawyer at the Attorney-General's Department from 1995 to 1996.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/132880
263528,"NAMPIJINPA PRICE, Jacinta",Senator,Liberal Party of Australia,NT,,Not recorded,Unknown,https://handbook.aph.gov.au/parliamentarians/263528
HVO,"NEUMANN, the Hon. Shayne Kenneth",Member,Australian Labor Party,Qld,Blair,Lawyer from 1985 to 2007.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/HVO
316052,"NG, Gabriel",Member,Australian Labor Party,Vic,Menzies,Not recorded,Unknown,https://handbook.aph.gov.au/parliamentarians/316052
138932,"O'BRIEN, Edward (Ted) Lynam",Member,Liberal Party of Australia,Qld,Fairfax,"Country Manager, Taiwan, Defiance International (Asia Pacific)",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/138932
138932,"O'BRIEN, Edward (Ted) Lynam",Member,Liberal Party of Australia,Qld,Fairfax,"Ops and Business Development Manager, Asia Pacific, Defiance International (Asia Pacific)",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/138932
138932,"O'BRIEN, Edward (Ted) Lynam",Member,Liberal Party of Australia,Qld,Fairfax,"Business Development Manager, Asia, Australian Ricegrowers' Cooperative (Asia-Pacific)",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/138932
138932,"O'BRIEN, Edward (Ted) Lynam",Member,Liberal Party of Australia,Qld,Fairfax,"Market Maker Lead, Greater China, Accenture (Global)",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/138932
138932,"O'BRIEN, Edward (Ted) Lynam",Member,Liberal Party of Australia,Qld,Fairfax,"Director of Growth & Strategy, Asia Pacific and Emerging Markets, Accenture (Global)",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/138932
138932,"O'BRIEN, Edward (Ted) Lynam",Member,Liberal Party of Australia,Qld,Fairfax,"Managing Director (Qld), Barton Deakin (Australia)",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/138932
138932,"O'BRIEN, Edward (Ted) Lynam",Member,Liberal Party of Australia,Qld,Fairfax,"Managing Director, Ted O'Brien & Associates",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/138932
265991,"O'BRIEN, Llewellyn (Llew) Stephen",Member,The Nationals,Qld,Wide Bay,Police Officer (Qld) from 1999 to 2016.,Public service / defence (explicit role),https://handbook.aph.gov.au/parliamentarians/265991
265991,"O'BRIEN, Llewellyn (Llew) Stephen",Member,The Nationals,Qld,Wide Bay,Factory process operator from 1996 to 1999.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/265991
265991,"O'BRIEN, Llewellyn (Llew) Stephen",Member,The Nationals,Qld,Wide Bay,Labourer from 1990 to 1996.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/265991
265991,"O'BRIEN, Llewellyn (Llew) Stephen",Member,The Nationals,Qld,Wide Bay,Carer from 1988 to 1989.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/265991
140590,"O'NEIL, the Hon. Clare Ellen",Member,Australian Labor Party,Vic,Hotham,"Business Adviser at the Marngarr Aboriginal Resource Centre, 2011.",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/140590
140590,"O'NEIL, the Hon. Clare Ellen",Member,Australian Labor Party,Vic,Hotham,Engagement Manager at McKinsey and Company from 2009 to 2013.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/140590
140590,"O'NEIL, the Hon. Clare Ellen",Member,Australian Labor Party,Vic,Hotham,"Policy Adviser to the Treasurer, 2008.",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/140590
140590,"O'NEIL, the Hon. Clare Ellen",Member,Australian Labor Party,Vic,Hotham,"Intern for the Global Corporate Client Group at the New York Stock Exchange, 2007.",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/140590
140651,"O'NEILL, Deborah (Deb) Mary",Senator,Australian Labor Party,NSW,,High school teacher,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/140651
140651,"O'NEILL, Deborah (Deb) Mary",Senator,Australian Labor Party,NSW,,"Lecturer in the School of Education at the Central Coast Campus, University of Newcastle.",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/140651
283585,"O'SULLIVAN, Matt",Senator,Liberal Party of Australia,WA,,O'Sullivan Consulting from 2018 to 2019.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/283585
283585,"O'SULLIVAN, Matt",Senator,Liberal Party of Australia,WA,,"Chief Operating Officer - Generation One, Minderoo Foundation from 2008 to 2018.",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/283585
283585,"O'SULLIVAN, Matt",Senator,Liberal Party of Australia,WA,,Youth Leader at Garden City Christian Church from 2003 to 2007.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/283585
283585,"O'SULLIVAN, Matt",Senator,Liberal Party of Australia,WA,,Youth Leader at Perth Christian Life Centre from 2000 to 2003.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/283585
